category,title,description,longitude,latitude,image
Restaurants,Higashiya Man,"Manjū (まんじゅう) – that's where the shop's name comes from; it's not just for men! – are hot buns stuffed with sweetened red-bean paste. They're steamed fresh at this take-away counter, a popular pit-stop for Aoyama shoppers. Inside the tiny shop there's a greater selection of traditional Japanese sweets, many packaged beautifully for gifts.",139.713929,35.664496,
Attractions,Artizon Museum,"Amassed by Bridgestone founder Ishibashi Shōjiro, this is one of the best French impressionist collections you will find in Asia – although it is closed until January 2020 for major renovations to the building. When it reopens, the European paintings are undoubtedly the main attraction (think Renoir, Ingres, Monet, Corot, Matisse, Picasso, Kandinsky et al).",139.771703,35.678947,
Entertainment,Cotton Club,You’re more likely to hear contemporary international jazz stars here than musicians harking back to the 1920s New York club it honours. Also on the roster is a medley of interesting Japanese artists such as saxophonist Itō Takeshi. Check the website for schedules and ticket prices.,139.765288,35.678363,
Attractions,Awashima-dō,"This subtemple of Sensō-ji dates to the late 17th century. The deity enshrined here is a guardian of women and the temple is the site of a curious ancient ritual: hari-kuyō (the needle funeral). Annually on 8 February, monks perform last rites for broken or old sewing needles. Kimono makers and seamstresses express their thanks to the needles by sticking them in a block of soft tofu.",139.796073,35.714869,
Attractions,Hōzō-mon,"At the end of Sensō-ji's Nakamise-dōri, this gate is flanked by two fierce guardian deities. On the gate’s back side are a pair of 2500kg, 4.5m-tall waraji (straw sandals) crafted for Sensō-ji by some 800 villagers in northern Yamagata Prefecture. These are meant to symbolise the Buddha’s power, and it’s believed that evil spirits will be scared off by the giant footwear.",139.79669,35.713926,
Attractions,Tayasu-mon,"Dating from 1635, the northern gate to Kitanomaru-kōen was once part of Edo-jō and is designated as a national important cultural asset.",139.749291,35.694424,
Shopping,Otsu Furniture,"Early-20th-century Japanese antiques, refinished in-house.",139.689499,35.625803,
Nightlife,Karaoke-kan,This branch of a generic national karaoke chain was immortalised as a location in the film Lost in Translation. Another draw: the rack of costumes in the lobby you can borrow for free. Sing all night from 11pm to 5am for just ¥1985 Monday to Thursday or ¥2650 Friday to Sunday. Ask at the desk about all-you-can-drink (nomihōdai; 飲み放題) plans.,139.698726,35.660234,
Shopping,K-Books,"There's a selection of over 100,000 titles here including comics, illustrated books, pop-cultural-idol books and cosplay (costume play) titles.",139.772308,35.698018,
Shopping,Axis Building,"This high-end design complex is filled with galleries and shops selling art books, photographs, covetable homewares and other objets d’art.",139.736623,35.661338,
Shopping,La Kagu,"Starchitect Kengo Kuma designed this slick revamp of an old book warehouse, turning it into a lifestyle boutique stocking a keenly edited range of fashion and home goods. The mix of products is both Japanese and international. There's a pleasant cafe and an exhibition area upstairs, also used for events.",139.733015,35.703424,
Attractions,Atago-jinja,"Climbing the 85 stone steps from Atago-dōri up to this rustically attractive shrine will give you a workout. They are called shussei-no-ishiden (stone staircase of success) after a legend that a samurai climbed them on horseback to deliver plum blossoms to Tokugawa Ieyasu. The 1603-vintage shrine occupied the highest point in Edo, 26m above sea level.",139.748808,35.665063,
Shopping,Ohya Shobō,"This splendid, musty old bookshop specialises in ukiyo-e (woodblock prints), both old and newly printed (from ¥2000). There are antique books and maps, too. The staff are friendly and can help you with whatever you’re looking for. All purchases are tagged with a small origami crane.",139.760599,35.695896,
Attractions,Crafts Gallery,"Housed in a vintage red-brick building, this annex of MOMAT stages excellent changing exhibitions of mingei (folk crafts): ceramics, lacquerware, bamboo, textiles, dolls and much more. Some exhibits feature works by contemporary artisans, including some by Japan's officially designated 'living national treasures'.",139.750417,35.689675,
Shopping,Blue & White,"Expat American Amy Katoh sells traditional and contemporary items such as tenugui (hand-dyed towels), indigo-dyed yukata (light cotton kimonos), bolts of nubby cloth and painted chopsticks. Pick through dishes of ceramic beads or collect bundled-up swatches of fabric for your own creations.",139.734646,35.65516,
Attractions,Mega Web,"The highlight of visiting Toyota's bayside showroom is trying out prototypes of their Segway-like personal mobility device, Winglet. English instruction takes place daily from 2pm to 3pm; sign up for one of the limited slots when registration begins at 1.45pm. Riders must be over 140cm.",139.78152,35.62584,
Attractions,Prada Aoyama,"Of course you could shop here, but pretty much everyone comes just to ogle the curvaceous glass bubbles of the boutique's exterior, designed by Herzog & de Meuron in 2003. This is the building that escalated the design race in the neighbourhood.",139.714433,35.663773,
Attractions,Yushima Tenjin,"In the 14th century, the spirit of a renowned scholar was enshrined here, leading to the shrine's current popularity: it receives countless students who come to pray for academic success, especially during school-entrance-exam season. It's an attractive shrine that's famous for its display of ume (plum) blossoms in February and March.",139.768093,35.707711,
Attractions,National Diet,"Free one-hour tours of parts of Japan's parliament building and grounds are available when the Diet is not in session (ring the day before to confirm). The tours take in the public gallery, the emperor’s room (from where he addresses the Diet at the start of each session) and the central hall, which features a floor mosaic of a million pieces of marble, and murals depicting the four seasons.",139.744673063641,35.676055463062,
Nightlife,Pasela Resorts,"With decor that is a cut above the other yodelling parlours, Pasela offers six floors of karaoke rooms (including swanky VIP suites), an extensive selection of Western songs, and wine, champagne and sweets on the menu. The two-hour nomihōdai (all-you-can-drink) package (per person ¥3700, ¥4200 on Friday; room rental included) is a good deal.",139.735408,35.661847,
Shopping,Oriental Bazaar,"This long-running souvenir shop sells a variety of goods, from inexpensive pottery and yukata (cotton kimono) to antique screens and chests. Note that not all the cheaper items are made in Japan (check the labels). Staff speak English and can arrange overseas shipping.",139.707879625926,35.667010646322,https://lonelyplanetimages.imgix.net/a/g/hi/t/e2d2d5b6b1d4626fa482cb13c1afeb7d-lpl-00575.jpg?fit=crop&w=320&h=140
Shopping,Otsu Furniture,"Early-20th-century Japanese antiques, refinished in-house.",139.689499,35.625803,
Nightlife,Aiiro Cafe,"Aiiro is the best place to start any night out in Shinjuku-nichōme, thanks to the all-you-can-drink beer for ¥1000 happy-hour special from 6pm to 9pm daily. The bar itself is teeny-tiny; the action happens on the street corner outside, which swells to block-party proportions when the whether is nice. There's a red torii (gate) out front; you can't miss it.",139.708393,35.69079,
Attractions,Kanei-ji,"During the Tokugawa reign, Kanei-ji was a powerful temple – its grounds once covered all of what is now Ueno-kōen (its pagoda is inside Ueno Zoo). With the fall of the shogun, the temple was greatly diminished, and is hardly visited today.",139.774611,35.720403,
Shopping,Axis Building,"This high-end design complex is filled with galleries and shops selling art books, photographs, covetable homewares and other objets d’art.",139.736623,35.661338,
Nightlife,Karaoke-kan,This branch of a generic national karaoke chain was immortalised as a location in the film Lost in Translation. Another draw: the rack of costumes in the lobby you can borrow for free. Sing all night from 11pm to 5am for just ¥1985 Monday to Thursday or ¥2650 Friday to Sunday. Ask at the desk about all-you-can-drink (nomihōdai; 飲み放題) plans.,139.698726,35.660234,
Shopping,K-Books,"There's a selection of over 100,000 titles here including comics, illustrated books, pop-cultural-idol books and cosplay (costume play) titles.",139.772308,35.698018,
Restaurants,Food Show,"A best friend to harried and hungry commuters, Food Show has steamers of dumplings, crisp karaage (Japanese-style fried chicken), sushi sets and heaps of salads from which to choose, all packaged to go. It's in the basement of Shibuya Station; look for the green signs near Hachikō and in the station pointing downstairs.",139.700271,35.658735,
